,Test_Sample1,Test_Sample2,Test_Sample3,Control_Sample1,Control_Sample2,Control_Sample3
ENSMUSG00000047459,9.68838386425368,9.90914968220526,9.89095921930021,9.75634692676018,9.72370792317542,9.72402664351713
ENSMUSG00000027602,8.68265194951439,8.60110428801464,8.73331230274633,8.64426587367066,8.66051925326831,8.71333782584195
ENSMUSG00000038383,9.50615260966931,9.43986792566464,9.34617614626703,9.3495438485273,9.35225272459192,9.33774657529113
ENSMUSG00000038375,9.60139528744071,9.81573396304198,9.61157818871091,9.42282794177897,9.66331954719379,9.58640745153606
ENSMUSG00000014959,9.4268883623395,9.44255397158771,9.49450428467032,9.54817803344409,9.50542091815999,9.43521099130107
ENSMUSG00000041997,9.9586233840527,9.71551023680525,9.80608065731918,9.9110940338056,9.56925319333488,9.67786705859616
ENSMUSG00000038369,10.4710126449875,10.457654421764,10.5526732436923,10.279442688289,10.0119836275435,10.2390414109165
ENSMUSG00000041975,8.95692969602333,9.1445987747736,9.09802132174203,9.17617987267689,8.67254815964715,9.13172971961884
ENSMUSG00000041966,9.0617869684168,9.0954188175368,8.84262695686035,9.0417911642232,9.22669550082667,8.87693348766089
ENSMUSG00000016346,8.51544999843199,8.51544999843199,8.51544999843199,8.86168165028905,8.51544999843199,8.51544999843199
ENSMUSG00000016349,8.58701725595581,8.54118924915507,8.67257974627129,8.97343258164216,8.84440937734479,8.91235265775237
ENSMUSG00000016344,8.63737771036612,8.91987518062559,8.95491523924804,8.73047104872231,8.85413365348374,9.10001320377455
ENSMUSG00000038751,8.61733172746252,8.51544999843199,8.51544999843199,8.51544999843199,8.51544999843199,8.71667841494421
ENSMUSG00000027613,9.03098913086036,9.30699993413664,8.90214435356129,9.10167101050744,8.75127638396087,8.868495876197
ENSMUSG00000027580,9.24274552166804,9.6256716878472,9.50285729927397,9.6716957560096,9.47663685170402,9.673385009796
ENSMUSG00000038705,8.79349991438528,9.13888341593377,9.03009130890477,8.95306823275407,9.03720424095849,9.07097504125911
ENSMUSG00000026767,9.33681333229522,8.76864343847216,9.01715941101846,9.10879503199101,9.2360653588151,8.9972422156756
ENSMUSG00000104449,8.51544999843199,8.51544999843199,8.67545844112902,8.74592265843451,8.51544999843199,8.51544999843199
ENSMUSG00000104406,8.64057794192265,8.70644059902206,8.60214105542324,8.553773002624,8.51544999843199,8.51544999843199
ENSMUSG00000026730,8.76481440522266,8.74609615027342,8.65490045550853,8.82718898980385,8.64388620048492,8.7365235360743
ENSMUSG00000104459,8.69119449946537,8.62279728653616,8.58217107228942,8.58277295279293,8.51544999843199,8.51544999843199
ENSMUSG00000026727,9.52804560852002,9.64528034903712,9.65025504829245,9.87280398021964,9.80989440894017,9.6438750694531
ENSMUSG00000103360,8.51544999843199,8.59160141724432,8.65490045550853,8.51544999843199,8.51544999843199,8.6427327892021
ENSMUSG00000102691,8.8163384652999,8.78761371304478,8.65790061812103,8.82009592925846,8.5862492707488,8.8599556640123
ENSMUSG00000103232,8.63414212803508,8.69629273321044,8.56827167226279,8.53304627049137,8.76565038220435,8.51544999843199
ENSMUSG00000027254,8.63414212803508,8.51544999843199,8.62988664820193,8.65314475047463,8.51544999843199,8.5310341879883
ENSMUSG00000027012,10.4483342236362,10.273512840015,10.2437127056302,10.2502027588873,10.148983743754,10.2924927139661
ENSMUSG00000026723,8.79092568685545,8.80006133699699,8.76241789945788,8.67448445603769,8.51544999843199,8.68617298445554
ENSMUSG00000027010,8.80372506398867,9.14838243053322,9.24778597531708,9.08229489551198,8.85734613515382,9.19103549872383
ENSMUSG00000027018,9.16960683826902,8.70307081093014,8.94879119771533,8.80571891701329,8.821210968921,8.83667163710945
ENSMUSG00000026728,12.9749647633392,13.0276325896597,12.8530354939631,13.029894598257,13.0623030635,13.0656791097043
ENSMUSG00000041921,8.7380862647782,8.77182885192308,9.07954033466929,9.06738735831865,9.18995966680578,8.84256269383413
ENSMUSG00000027111,9.74654749046583,9.68697947623726,10.1676745728798,9.89656739098143,9.51251488358762,10.1638224793113
ENSMUSG00000006494,9.18306853943074,9.32815906015582,9.37562259318327,9.29996205026966,9.03720424095849,9.36116555109487
ENSMUSG00000033526,9.13076741341824,9.22172448441933,9.21495526707709,8.88812391881404,9.09433928875381,9.03841668284086
ENSMUSG00000057914,8.65915225516263,8.65391361570309,8.51544999843199,8.5946402731757,8.51544999843199,8.51544999843199
ENSMUSG00000033486,8.55198280042011,8.51544999843199,8.62660289220038,8.67863246314897,8.51544999843199,8.51544999843199
ENSMUSG00000038685,8.99684902460564,8.84222979600854,8.95287985375476,9.09687922157955,9.32250864892622,9.03171667514264
ENSMUSG00000026707,8.76745440534817,8.64642485532318,8.67257974627129,8.67448445603769,8.72201204533028,8.79414365988884
ENSMUSG00000027248,11.1518480416044,10.9788257627919,10.8864026074722,11.1828229892412,11.0321942129653,10.9596630393128
ENSMUSG00000103778,8.64374513896387,8.51544999843199,8.65490045550853,8.51544999843199,8.6564310860007,8.51544999843199
ENSMUSG00000017418,8.94030809259426,9.13118699160048,9.16123954698062,9.10405411261416,9.19785051939857,9.03395713247291
ENSMUSG00000102258,8.85061399160304,8.58659326895659,8.86148175146548,8.9135923745012,8.74765584788326,8.51544999843199
ENSMUSG00000103865,8.61024009054462,8.56383110860426,8.59051940625735,8.54438859178642,8.54327626999159,8.61873221485744
ENSMUSG00000074884,8.85300271378423,8.91724708978586,8.85681423912218,8.99878914354993,9.07111483994375,8.89350733984224
ENSMUSG00000038671,8.72176687427981,8.98731761076188,8.84023533069613,8.91671055232721,9.03720424095849,8.62698152365417
ENSMUSG00000027245,8.62419589024782,8.68945607078728,8.91302698587029,8.68274709117973,8.62633649980408,8.58665618869809
ENSMUSG00000048222,8.66215895762057,8.7164823626825,8.70348461605065,8.84807921755985,8.67648778441633,8.65031216743433
ENSMUSG00000068479,8.89016345417915,8.91460890565986,8.85681423912218,8.6002084984208,8.97229126181086,8.74632752699415
ENSMUSG00000026748,8.84581276133702,8.96554856632607,8.63950509587369,8.63513566588127,8.8856184043314,9.12589588392747
ENSMUSG00000027582,8.85775644902338,8.51544999843199,8.64882591774369,8.94116002851676,8.66456631360115,8.77209002581266
ENSMUSG00000027242,9.10800145168719,8.75258174805569,9.06053796459888,8.92290476814503,8.99633294307892,8.54121423548651
ENSMUSG00000027583,8.8163384652999,8.79074113917259,8.51544999843199,8.70293570664145,8.76207335002026,8.55712123027289
ENSMUSG00000004085,9.68838386425368,9.76554385055014,9.5407908243711,9.62036197057688,9.72491173223933,9.47769823532643
ENSMUSG00000055612,8.62755428439692,8.61440300197342,8.51544999843199,8.51544999843199,8.6564310860007,8.78789234753593
ENSMUSG00000026740,9.47096036399946,9.5638233322434,9.7496003842574,9.57838151308123,9.74283561054632,9.59357980425975
ENSMUSG00000000827,9.05287076357698,8.92769971193232,9.03556215949238,9.02329414655228,9.30385558382437,9.26208282640969
ENSMUSG00000027620,10.5325674041768,10.3705744007982,10.4112851369277,10.5350807148283,10.9290437151983,10.5298477298413
ENSMUSG00000038116,9.59748042856951,9.93997092916787,9.15059427374726,9.57695891791856,9.52378352840042,9.37980260602908
ENSMUSG00000000826,9.80639316977766,9.95011322654638,9.83950984685645,9.93318109243081,9.50826327595093,9.76964121558429
ENSMUSG00000027108,9.32078411773201,9.09337460855934,9.3008857723039,9.16104240636734,9.18197977701282,9.14704452445579
ENSMUSG00000038085,9.04746480204476,8.80622137186455,8.96299818600933,8.576350768718,8.76565038220435,8.88250231966335
ENSMUSG00000083569,8.51544999843199,8.72312606114216,8.70073012160842,8.65314475047463,8.51544999843199,8.51544999843199
ENSMUSG00000082321,8.54537777251739,8.65760080942779,8.52881538208616,8.63973515731347,8.51544999843199,8.6427327892021
ENSMUSG00000041777,8.71076020557003,8.7097986833278,8.8730174054469,8.76496787253306,8.87005265774754,8.8454906705893
ENSMUSG00000008226,8.77271573958594,8.51544999843199,8.68681387612647,8.76874001761291,8.53233995933291,8.63496706755927
ENSMUSG00000089917,9.18306853943074,9.28218432712835,9.22052817916567,8.87171519089964,9.05919592168281,9.1564437283004
ENSMUSG00000023094,8.74078539124752,8.51544999843199,8.67545844112902,8.51544999843199,8.51544999843199,8.77209002581266
ENSMUSG00000043415,8.8336705462155,8.51544999843199,8.84501083193847,8.71482133285137,8.86054421796189,8.65404037831981
ENSMUSG00000000823,8.86012150010069,8.94054640194101,8.8955310462753,8.87832526690029,8.66456631360115,8.89350733984224
ENSMUSG00000027253,8.98904075737024,8.92769971193232,8.70896932127142,8.91981463875964,8.76921617442024,9.024952322814
ENSMUSG00000002455,9.39153452085831,9.2183163109824,9.18204894723171,9.24545005843377,9.53773139755718,9.19457925100114
ENSMUSG00000038605,8.52894666924544,8.60564747132921,8.51544999843199,8.63973515731347,8.81783911659995,8.56387534884175
ENSMUSG00000041762,8.86716966068422,8.75258174805569,8.76763464145433,8.87502806212894,8.5675176565312,8.8852700526808
ENSMUSG00000033411,9.33558988624143,9.25823160621055,9.29585145711367,9.31619022024165,9.27776351747977,9.26208282640969
ENSMUSG00000027236,9.14657010528135,9.33560085554343,9.14752201325475,8.99043533706698,9.35712328419075,8.9358468957873
ENSMUSG00000059540,8.7595160990128,8.72973261250416,8.65490045550853,8.76874001761291,8.84440937734479,8.81568569632326
ENSMUSG00000033396,9.5434577438288,9.55158878757888,9.59810865169365,9.54672219911617,9.43817438367025,9.61955063263839
ENSMUSG00000075284,10.1708633207649,9.9629303976734,9.81512883447601,10.20269606576,10.0050471646616,9.8978910199486
ENSMUSG00000086069,8.51544999843199,8.51544999843199,8.51544999843199,8.79477441798742,8.51544999843199,8.51544999843199
ENSMUSG00000027624,9.60529859869244,10.0016872252254,10.1015850579654,9.72873858948581,9.67711986343277,9.97312879609594
ENSMUSG00000060802,13.494656607369,13.719964780939,14.0208698457862,13.5494882030495,13.4079010107781,13.8558592796191
ENSMUSG00000027628,9.24137906059866,8.84515510383971,8.86148175146548,9.26845053351736,8.73673045047571,8.99252025495757
ENSMUSG00000027227,9.23450980329665,9.25660911441352,9.18058303871809,9.49014042819328,9.267094700571,9.33329240853809
ENSMUSG00000002458,9.14029326073236,9.30546951477516,9.48714934490946,9.06738735831865,9.16779199621377,9.48809157299493
ENSMUSG00000036617,8.94030809259426,8.54118924915507,8.72255614164047,8.66607722170717,8.62633649980408,8.66860438928964
ENSMUSG00000061689,9.52078961266194,9.36625142607842,9.44534359393402,9.52912333150344,9.53077636067956,9.35826808512838
ENSMUSG00000027219,8.85300271378423,8.76864343847216,8.89108659449391,8.66181251823628,8.68813058078637,8.51544999843199
ENSMUSG00000081219,8.60287294297413,8.65018921031714,8.73331230274633,8.51544999843199,8.51544999843199,8.51544999843199
ENSMUSG00000062175,8.51544999843199,8.51544999843199,8.73063211647992,8.51544999843199,8.51544999843199,8.51544999843199
ENSMUSG00000102323,8.51544999843199,8.51544999843199,8.65490045550853,8.69492621795397,8.51544999843199,8.65031216743433
ENSMUSG00000074629,8.67688606679216,8.80622137186455,8.6896186272178,8.51544999843199,8.51544999843199,8.72664179576624
ENSMUSG00000027637,8.70242824429996,8.78447622084179,8.5777547938215,8.73435192344356,8.8076385363298,8.82474927837768
ENSMUSG00000040549,10.0879630878713,10.0430635321147,10.0380184185552,9.92988772011533,10.3209132425719,10.0311104107859
ENSMUSG00000027636,8.64057794192265,8.62279728653616,8.62988664820193,8.71482133285137,8.51544999843199,8.66138758479339
ENSMUSG00000027249,8.64998858431547,8.51544999843199,8.75717752198899,8.51544999843199,8.6308292746882,8.51544999843199
ENSMUSG00000005804,9.07058786030701,8.85960719184792,9.10789118450037,9.03128102613486,9.09205264145181,9.10204005642324
ENSMUSG00000075040,8.84097974566151,8.71980900426961,8.81589399045472,9.01791943682279,8.91278212806762,8.58665618869809
ENSMUSG00000005803,8.971157007096,8.81840804142188,9.12402466862277,8.79109673842322,9.02467958018584,8.94856183580758
ENSMUSG00000027634,9.08271972080802,8.94308735348205,9.1490598775131,8.9705590849776,9.08514555812692,9.05162614481003
ENSMUSG00000036591,9.76306564645749,9.94735347375242,9.41663167028756,9.90105177129302,9.40924751646251,9.7120939921928
ENSMUSG00000027635,9.01031655291271,8.78761371304478,8.84023533069613,8.7874047680161,8.51544999843199,8.9096919210375
ENSMUSG00000027589,8.87182954011456,9.07258280367452,9.20509915993005,9.04957080406807,9.04461293028076,9.02040675133094
ENSMUSG00000055485,9.20206925480965,9.38336016749321,9.31086885764705,9.04698731364886,9.43967692471975,9.51496951534379
ENSMUSG00000038628,8.84340023052842,8.69629273321044,8.78569878793975,8.81652535040757,8.51544999843199,8.8852700526808
ENSMUSG00000048550,8.51544999843199,8.78132882808047,8.55761198243069,8.65314475047463,8.77984420642857,8.63100422717656
ENSMUSG00000027247,8.93608979575462,9.38900204512746,9.55085405701272,9.50075470001075,9.09433928875381,9.40229928257964
ENSMUSG00000083863,9.42013199733934,9.36048513817842,9.52350147842453,9.35470683803776,8.8076385363298,9.23913815640304
ENSMUSG00000083563,8.79092568685545,8.84806875331915,8.85446897826483,8.81293888800219,8.80076871233395,8.7200090280644
ENSMUSG00000082884,8.61024009054462,8.7097986833278,8.59836681518936,8.63973515731347,8.58038159591234,8.63100422717656
ENSMUSG00000026786,10.2126411019295,10.0246981764712,10.3559274937812,10.1913492729441,9.95976098213629,9.92523979970735
ENSMUSG00000027244,9.27746325544672,9.3847734302238,9.51012101045246,9.15002216156215,9.19588599817352,9.35390622844085
ENSMUSG00000027243,8.51544999843199,8.70644059902206,8.7198519527024,8.64873396058856,8.81105277649572,8.68270615562644
ENSMUSG00000027639,10.7122732834149,10.8008928652505,10.6324207684278,10.5810987015897,10.2403133389426,10.3631189014667
ENSMUSG00000026784,8.92971367281464,8.91987518062559,9.03009130890477,8.96186798518911,8.76207335002026,8.93069478944212
ENSMUSG00000081861,8.51544999843199,8.51544999843199,8.66676807579288,8.6575029033725,8.51544999843199,8.51544999843199
ENSMUSG00000027641,9.7954824300743,9.59629801996957,9.53369975830109,9.83466986840903,9.55290219761272,9.6541647092133
ENSMUSG00000084113,8.72176687427981,8.68601231949885,8.51544999843199,8.69089085902789,8.64388620048492,8.58665618869809
ENSMUSG00000027104,9.5546445802019,9.73383269059064,9.53369975830109,9.66105283275352,9.60663287828205,9.69564413853591
ENSMUSG00000018770,8.7488479148772,9.10151429378256,9.2754119343606,8.99601515011124,9.09661816235377,9.14324818151814
ENSMUSG00000027642,9.81472688611256,10.0439332965694,9.88706435723987,10.0081944397954,10.1361036218191,10.1150633600817
ENSMUSG00000063019,8.71076020557003,8.87096142790449,8.61298967948103,8.6868320917486,8.61709227763183,8.63496706755927
ENSMUSG00000009207,9.37046770288073,9.17247850427156,9.03009130890477,9.3512678205861,9.25264597107334,9.20161430191781
ENSMUSG00000075279,8.65306843939761,8.53101839522423,8.55165737184272,8.51544999843199,8.51544999843199,8.72333005119929
ENSMUSG00000040506,9.67273492787794,9.71876247542249,9.781091325274,9.42604531737309,9.43365511835731,9.42570964622459
ENSMUSG00000027646,8.95281129546466,9.3734141320724,8.72255614164047,8.90097609596619,9.02467958018584,8.93840861257044
ENSMUSG00000082329,8.58701725595581,8.54964007221288,8.62327523375885,8.60558765881519,8.51544999843199,8.78160059901881
ENSMUSG00000067787,9.21351625004848,9.25498327913614,9.35213455789714,9.21771754692039,9.29870014567102,9.28438628399649
ENSMUSG00000027099,8.87182954011456,8.98969613065237,8.93637896480483,8.65314475047463,8.75127638396087,8.67921799744632
ENSMUSG00000067786,8.52894666924544,8.82142631363939,8.51544999843199,8.78369878257125,8.51544999843199,8.5310341879883
ENSMUSG00000047363,8.71352224142366,8.60564747132921,8.51544999843199,8.51544999843199,8.5862492707488,8.51544999843199
ENSMUSG00000081406,8.96712123441709,9.06834632915352,8.90433472185263,9.0521446312503,9.10565692775406,9.09389559471971
ENSMUSG00000027649,8.9424076448343,8.75581165894107,8.96700510985966,9.06738735831865,9.04706500623537,8.69986474123447
ENSMUSG00000035183,8.63414212803508,8.67202319282297,8.66676807579288,8.51544999843199,8.74402467058762,8.75282075798749
ENSMUSG00000027650,9.08614618475782,9.01993291890793,9.2274357245537,9.08229489551198,9.21145370319723,8.89894465819557
ENSMUSG00000059005,9.81223208826599,9.44657158011917,9.59326467841489,9.6783042624596,10.0874713891201,9.81572619667407
ENSMUSG00000015839,10.8781286106413,11.1302873181824,10.645072392402,10.7126603865184,10.7821594347643,11.1326108507658
ENSMUSG00002075749,8.62755428439692,8.65391361570309,8.69796688726678,8.51544999843199,8.73306731891087,8.68617298445554
ENSMUSG00000081833,8.61381700673763,8.5700602845407,8.61647308585783,8.66607722170717,8.60240054378197,8.63100422717656
ENSMUSG00000027651,9.25627899972763,9.01536165619376,8.91518296523068,8.94713960574054,9.0015690584108,8.9972422156756
ENSMUSG00000026857,8.62419589024782,8.63485949049226,8.51544999843199,8.73822074465105,8.69577419503876,8.65031216743433
ENSMUSG00000037820,9.51139949455333,9.53923819957047,9.00399201203194,9.63270092847798,9.64809847768258,9.40090680153336
ENSMUSG00000039483,8.7488479148772,8.77182885192308,8.77023398416325,8.87502806212894,8.63959759571099,8.69305075641837
ENSMUSG00000042410,9.8180462705594,9.58556182213731,9.74442012113432,9.68093841377301,9.69201170801179,9.78415052227708
ENSMUSG00000075273,8.64688138975712,8.51544999843199,8.67832015356906,8.51544999843199,8.51544999843199,8.65031216743433
ENSMUSG00000050737,8.52894666924544,9.17429761302351,8.9300883709272,8.73047104872231,8.69577419503876,8.66860438928964
ENSMUSG00000075271,8.77271573958594,8.62688175415981,8.68399662716504,8.51544999843199,8.51544999843199,8.51544999843199
ENSMUSG00000026848,8.95692969602333,8.95315928076635,8.99636059128956,8.8650420715562,9.13421880507908,8.9460374114252
ENSMUSG00000026849,9.00649372726371,8.91987518062559,9.03737633595534,8.77249941982986,8.77984420642857,9.08565097738543
ENSMUSG00000042369,8.90360141491567,9.04014810112027,9.17172232088594,8.8650420715562,9.00935410095001,8.93069478944212
ENSMUSG00000026851,9.2656157102001,9.12924908220476,9.2260593411119,8.97343258164216,9.04950839925918,9.04944204151859
ENSMUSG00000058835,10.8109363271277,10.498145767196,10.7867751934582,10.8356884316504,10.49265431263,10.6613802472358
ENSMUSG00000027201,9.28656174390808,8.93543635995947,9.09636211427627,9.27409870484592,9.07347366541821,9.17121928524313
ENSMUSG00000083650,8.63414212803508,8.6100758051488,8.6199000174563,8.85150405532852,8.51544999843199,8.51544999843199
ENSMUSG00000002731,8.69401804493518,8.85960719184792,8.77023398416325,8.82718898980385,8.68427599978571,8.83370855675517
ENSMUSG00000002732,8.62755428439692,8.51544999843199,8.51544999843199,8.51544999843199,8.66456631360115,8.61449086238697
ENSMUSG00000002733,9.38455858771135,9.35323086001243,9.16123954698062,9.08229489551198,9.32753074473814,9.35971785355936
ENSMUSG00000026854,8.92757513178909,8.67202319282297,8.75717752198899,8.63046025959133,8.90084164450113,8.92027356434773
ENSMUSG00000027203,8.51544999843199,8.73630379057637,8.63633502761765,8.73435192344356,8.51544999843199,8.67921799744632
ENSMUSG00000068394,8.97916048099901,8.91460890565986,8.7545486141688,9.2512635403805,8.84113890523314,8.69646503687146
ENSMUSG00000027654,8.66215895762057,8.70644059902206,8.62327523375885,8.64426587367066,8.77631328959711,8.62698152365417
ENSMUSG00000035109,8.61024009054462,8.51544999843199,8.66968325073953,8.51544999843199,8.51544999843199,8.61015963029754
ENSMUSG00000091337,9.33191013765335,9.18511370249904,9.15972889276608,9.22972844535726,9.26170713644866,9.24411229415155
ENSMUSG00000026781,9.59551864507682,9.29777735388808,9.40086596496399,9.30177988271443,9.6969383731156,9.55363905747568
ENSMUSG00000026779,9.16201359111928,8.82443307840637,9.21635246400155,9.18256768335622,9.23420069013116,9.03619046092129
ENSMUSG00000026775,9.74829632082851,9.7592641303859,9.65859608520589,9.76500810549855,10.0050471646616,9.86518930236966
ENSMUSG00000027655,8.64998858431547,8.51544999843199,8.71714140090099,8.69492621795397,9.04706500623537,8.77209002581266
ENSMUSG00000102704,8.72176687427981,8.51544999843199,8.59051940625735,8.61080631096845,8.77631328959711,8.63496706755927
ENSMUSG00000074622,9.61597376351817,9.61165357925161,9.91182134865607,10.0321297123041,9.95260369748705,10.0632686695205
ENSMUSG00000026771,9.10468515308295,9.50783352747268,9.3533219620504,9.62311390088972,9.70184658178916,9.51370250570659
ENSMUSG00000070544,9.91344922206984,9.88634343275867,9.76501651928266,9.95496530481201,10.1128817259295,9.79441736914099
ENSMUSG00000026986,9.07058786030701,8.9920668740352,9.0640328216848,8.88812391881404,9.16162138924182,8.82173960814436
ENSMUSG00000016933,8.9465877887594,8.98013464621414,8.99058435172739,8.97914503980338,8.62176074854045,9.02946906765711
ENSMUSG00000035877,9.18896937336696,9.01306516051064,9.4976431858929,8.80933668599065,9.08745582581019,9.28281303782654
ENSMUSG00000081854,8.51544999843199,8.51544999843199,8.6608778241798,8.51544999843199,8.63524730061947,8.69646503687146
ENSMUSG00000057133,9.54549888853239,9.64413489273118,9.73137737015009,9.68880937536211,9.51392892656097,9.37695698329546
ENSMUSG00000075415,10.4541726010241,10.4406683486504,10.8515169505138,10.541488092646,10.4041157597096,10.7082616129007
ENSMUSG00000068742,8.68551244055081,8.83634417139735,8.68116579629718,8.85491270560364,8.66051925326831,8.67570616246459
ENSMUSG00000084781,8.51544999843199,8.51544999843199,8.63312973493385,8.70691339632852,8.51544999843199,8.51544999843199
ENSMUSG00000049922,9.09463660057401,8.97530574598848,9.06577353305419,8.96767390622507,8.81105277649572,8.98298321492526
ENSMUSG00000000194,9.61693998213933,9.55281741626769,9.42332131968664,9.38347992774336,9.6079485061091,9.61016551540313
ENSMUSG00000087430,8.51544999843199,8.51544999843199,8.51544999843199,8.51544999843199,8.821210968921,8.51544999843199
ENSMUSG00000075028,8.69401804493518,8.73957644015382,8.51544999843199,8.51544999843199,8.56030368208124,8.51544999843199
ENSMUSG00000062661,8.51544999843199,8.84515510383971,8.83301393616299,8.79843752809939,8.71830405374678,8.74957843322881
ENSMUSG00000016921,10.0900637544802,9.61751248272323,9.92785544163208,10.0669239810174,9.78600810340204,9.97312879609594
ENSMUSG00000055632,8.51544999843199,8.6100758051488,8.51544999843199,8.73822074465105,8.60742799196036,8.71667841494421
ENSMUSG00000085852,8.64688138975712,8.71314574721801,8.51544999843199,8.67448445603769,8.6564310860007,8.64654399252066
ENSMUSG00000076441,8.71627719441547,8.74609615027342,8.9194747258445,9.00430590876198,9.05678686784015,8.88250231966335
ENSMUSG00000027361,9.24001015622257,9.13888341593377,8.99444026029328,8.91045997174951,9.05194314746335,8.93840861257044
ENSMUSG00000017858,9.2106713967853,8.91460890565986,8.70623087045372,8.82718898980385,9.20565515345583,9.03619046092129
ENSMUSG00000026843,9.18158555602817,9.4479077520301,9.22191484466303,9.12281985476463,8.95021712852334,9.04284790107329
ENSMUSG00000017861,9.03283906039895,8.51544999843199,8.82816096154592,8.69492621795397,8.6803961215953,8.74306807430397
ENSMUSG00000074607,8.53790104313754,8.85960719184792,8.83542881793661,8.74592265843451,8.7108509910316,8.76890100386961
ENSMUSG00000039356,8.7380862647782,8.6612532498694,8.76763464145433,8.74975580168478,8.68427599978571,8.94096088231358
ENSMUSG00000035399,8.93608979575462,8.91460890565986,8.87072538308021,8.92904369603153,9.00935410095001,9.0918439202097
ENSMUSG00000027363,10.0618529131087,10.3116823424138,10.1933507242672,10.1286986436805,10.3116452197032,10.1695253046036
ENSMUSG00000042272,10.0055185025306,9.86318672921949,9.85633049354515,9.95820774717055,9.89415711422042,10.1784528674891
ENSMUSG00000084087,8.79349991438528,8.70307081093014,8.61647308585783,8.51544999843199,8.69956739277688,8.75605444352278
ENSMUSG00000027215,9.19627680424803,9.56138556999493,9.07612486382916,9.07239320698704,9.25990318414341,9.19457925100114
ENSMUSG00000048486,8.51544999843199,8.67202319282297,8.73063211647992,8.72267221319743,8.94458814942921,8.60572722134489
ENSMUSG00000027364,8.81383110574271,8.70307081093014,8.51544999843199,8.51544999843199,8.5675176565312,8.80651955481073
ENSMUSG00000075025,8.60287294297413,8.71980900426961,8.51544999843199,8.80571891701329,8.51544999843199,8.63887511228953
ENSMUSG00000026842,9.46662557793123,9.48213672818201,9.55285738923037,9.44358256929413,9.7006212540813,9.55732072272931
ENSMUSG00000017679,9.33803522423347,9.15401875279125,9.2754119343606,9.13428759969863,9.16779199621377,9.3783807551043
ENSMUSG00000017707,11.6325751323937,11.8979026182971,11.7276027719663,11.9517903771362,11.2831320223568,11.852888017585
ENSMUSG00000035268,8.92327802078443,8.81233724634638,8.6457485598209,8.7874047680161,8.74038287767366,8.77209002581266
ENSMUSG00000087129,8.56353591450567,8.7164823626825,8.89108659449391,8.63046025959133,8.51544999843199,8.54121423548651
ENSMUSG00000017697,8.54537777251739,8.70644059902206,8.55761198243069,8.51544999843199,8.51544999843199,8.67921799744632
ENSMUSG00000027365,10.4599947801371,9.88250886741305,10.390624294992,10.1989211288512,10.2058960907659,10.2335381907545
ENSMUSG00000081894,8.67397819189896,8.58659326895659,8.6199000174563,8.67863246314897,8.51544999843199,8.66138758479339
ENSMUSG00000001855,9.86531928166184,10.1731519337274,9.96613615766401,10.0537007285138,9.95771925109299,9.59119334589002
ENSMUSG00000018326,10.3938429602023,10.6437317140505,10.5400043291484,10.6029594644436,10.3723833091363,10.061545193212
ENSMUSG00000027366,10.8158452779345,10.872587644372,10.7877567373558,10.6184363563395,10.7760843173049,10.9898641588124
ENSMUSG00000098896,8.64998858431547,8.65760080942779,8.6199000174563,8.51544999843199,8.51544999843199,8.51544999843199
ENSMUSG00000050592,8.92971367281464,8.6928823606653,8.75191395733209,8.85150405532852,8.60742799196036,8.8126415949833
ENSMUSG00000090157,8.76481440522266,8.51544999843199,8.51544999843199,8.51544999843199,8.56030368208124,8.51544999843199
ENSMUSG00000018322,9.24001015622257,9.41265891198523,9.25312282603151,8.92904369603153,9.02720233599101,9.17667966146062
ENSMUSG00000027011,8.86247870252677,8.86530716493509,9.05526183979449,8.87171519089964,9.10789769019872,9.01353407302686
ENSMUSG00000018209,10.0970486139119,10.1222056307456,10.0223034426489,9.8739441604671,9.98306057508197,10.2437463638795
ENSMUSG00000001998,9.2735331497938,9.05763790803397,9.28569365595078,9.39510270413837,9.18197977701282,9.11407405609878
ENSMUSG00000027195,9.86210846921468,9.38194502571613,9.60870337116302,9.42121585056828,9.73569591278595,9.21548154830534
ENSMUSG00000027009,10.7891957183681,10.7561459279383,10.9197722448697,10.8391565171494,10.7942559830756,10.4141866386907
ENSMUSG00000001999,9.11458520878574,9.23520314336119,8.94054110860076,8.78369878257125,9.05919592168281,9.22231761491091
ENSMUSG00000017002,8.51544999843199,8.51544999843199,8.7545486141688,8.51544999843199,8.51544999843199,8.51544999843199
ENSMUSG00000075256,8.62419589024782,8.51544999843199,8.51544999843199,8.51544999843199,8.66456631360115,8.75605444352278
ENSMUSG00000034906,9.24410955443223,9.12924908220476,8.94673783898605,9.21771754692039,9.0067682033263,9.2506949084855
ENSMUSG00000074825,8.60659457379568,8.91460890565986,8.8753019328005,9.17831564081905,8.90384628638579,9.10607545542165
ENSMUSG00000027194,9.62079782982067,9.53923819957047,9.81922203749335,9.57695891791856,9.4560797622465,9.35390622844085
ENSMUSG00000044145,8.51544999843199,8.73302254667017,8.63312973493385,8.67448445603769,8.66857510085898,8.6427327892021
ENSMUSG00000081476,8.51544999843199,8.54118924915507,8.51544999843199,8.553773002624,8.75127638396087,8.51544999843199
ENSMUSG00000027193,10.2087005930026,9.68364714177776,9.98897440998994,9.8002884759462,9.61842676141453,9.93641830576527
ENSMUSG00000017009,9.53834077314824,9.22511702746736,9.03918581240508,9.3356419718177,9.5542726229217,9.46853142351422
