,Test_Sample1,Test_Sample2,Test_Sample3,Control_Sample1,Control_Sample2,Control_Sample3
ENSMUSG00000028034,11.3046371746731,11.0818237195999,11.301913421277,11.2542745259736,11.2307807057001,11.1131583989165
ENSMUSG00000027676,9.79074018277942,9.61352640379022,9.61347502840792,9.90512458121132,9.47213198698502,9.47883127362256
ENSMUSG00000037096,9.6623727350923,9.84699499429423,9.59973015885095,9.49695343017479,9.56165708209116,9.84719419732013
ENSMUSG00000028007,10.0600522071393,10.4280673857972,10.1395437428263,10.2131528522852,10.0823695837722,10.3100809937535
ENSMUSG00000106037,9.67925301189732,9.79385237043837,9.46974356897561,9.86299960180096,9.6104792890085,9.7675265046517
ENSMUSG00000062232,10.4973422448356,10.4924313194807,10.0206533528839,10.5248607542105,10.3382069944428,10.4126220558961
ENSMUSG00000104585,9.57420953635846,9.54812190582847,9.31950855342524,9.53035124426108,9.31950855342524,9.49993628804026
ENSMUSG00000102545,9.31950855342524,9.31950855342524,9.51489169522664,9.54917299364289,9.31950855342524,9.5363684098046
ENSMUSG00000039103,9.68053955574584,9.87232389013026,9.63366359162748,9.65439576532244,9.54477834429101,9.71346363541467
ENSMUSG00000104621,9.31950855342524,9.31950855342524,9.55947396000239,9.31950855342524,9.31950855342524,9.31950855342524
ENSMUSG00000061175,12.3792787326967,12.2963291436692,12.1726505699987,12.5606868742754,12.5633828812839,12.5307633038706
ENSMUSG00000089746,9.6945809160611,9.61185151586808,9.64818541917075,9.53996917776436,9.60671251440968,9.64484446480964
ENSMUSG00000068957,9.57714365492914,9.31950855342524,9.49644074376665,9.31950855342524,9.31950855342524,9.64967983771496
ENSMUSG00000028134,10.1971363815855,10.1509111947185,10.0954468242258,10.2952198218756,10.4381006009879,10.1725814525429
ENSMUSG00000105572,9.60567408403713,9.46732981943577,9.5292429872359,9.57522586633409,9.75616023785147,9.68597363782126
ENSMUSG00000106099,10.1181710514868,9.69662709398093,10.0733535568224,10.0112773924124,9.56574417760044,10.0964701676636
ENSMUSG00000027804,10.0755506329066,9.94047953033577,10.0265766263562,9.92332602733762,10.2220851656858,10.0553443191475
ENSMUSG00000027680,10.5510961132335,10.4191471681587,10.5714205949273,10.7255165564538,10.7399374056517,10.8696684657499
ENSMUSG00000105135,9.52674143581051,9.57392312109555,9.58143267802042,9.51477625411323,9.76414910401699,9.69675762261153
ENSMUSG00000027809,10.0442734220025,9.98949498274889,9.91974166794391,9.99998554514532,10.1683128551761,10.1228656135266
ENSMUSG00000027811,9.31950855342524,9.51477153715431,9.31950855342524,9.63915777678537,9.64001322839227,9.31950855342524
ENSMUSG00000027679,9.92767656773737,9.92542604636234,9.80582273412357,10.2220720349663,9.70156048704586,9.81571030421025
ENSMUSG00000105176,9.63581662566462,9.65757527278681,9.84243576331468,9.90653912512735,9.72844033892212,9.85742457296086
ENSMUSG00000034009,9.31950855342524,9.31950855342524,9.31950855342524,9.61974952715731,9.31950855342524,9.31950855342524
ENSMUSG00000054942,9.86779095911947,9.81150386717222,9.73341408729091,9.82952474269164,9.59912085578065,9.93611036573315
ENSMUSG00000027956,10.0065844783777,9.88959707662934,10.0399640052139,9.85551149143704,9.85019878169524,10.0432299641513
ENSMUSG00000027955,10.8038847394404,11.207401324427,10.943308389944,10.8169719604836,10.6839456161597,10.9639835467971
ENSMUSG00000039887,9.67279488216555,9.73415550700129,9.73819615480445,9.31950855342524,9.69985489378261,9.31950855342524
ENSMUSG00000037400,10.553614786484,10.6942154649805,10.7727052723309,10.310670667469,10.6839456161597,10.5339536243249
ENSMUSG00000027708,9.93724583633811,10.1687428418247,10.1837325711738,10.2191081809086,10.2164673838377,10.1154029065419
ENSMUSG00000105095,9.5499320609284,9.31950855342524,9.31950855342524,9.31950855342524,9.31950855342524,9.31950855342524
ENSMUSG00000027709,9.64519553130605,9.62019154362486,9.81240380768339,9.6914781197441,9.79230116179678,9.5576163619938
ENSMUSG00000105556,9.66629402054671,9.6981571305083,9.52752230815461,9.46497640093308,9.31950855342524,9.46295285750693
ENSMUSG00000025437,10.3501013644069,10.1948658377511,10.1024329382736,10.192011113551,9.97368406626883,10.4216009158237
ENSMUSG00000104822,9.51189548839361,9.31950855342524,9.31950855342524,9.57941074046522,9.62905460958592,9.49993628804026
ENSMUSG00000105710,9.69077147223378,9.31950855342524,9.31950855342524,9.63144496735154,9.41088772095411,9.31950855342524
ENSMUSG00000104546,9.69331276201227,9.66075732869141,9.62430109943884,9.3909754724351,9.61609563246811,9.57576854035956
ENSMUSG00000104548,9.55306351852952,9.46732981943577,9.51861801936997,9.49695343017479,9.31950855342524,9.51481085354851
ENSMUSG00000028019,9.31950855342524,9.31950855342524,9.31950855342524,9.64680721207556,9.54909156943302,9.52380074498062
ENSMUSG00000028015,10.1640118297359,10.0933074979603,10.2299846984902,9.86001261235244,10.0110735118601,10.0216119529401
ENSMUSG00000027710,9.68822352619444,9.58450676145981,9.66506811117097,9.74110175664388,9.31950855342524,9.5403731019122
ENSMUSG00000028011,9.31950855342524,9.58972210074226,9.31950855342524,9.31950855342524,9.31950855342524,9.31950855342524
ENSMUSG00000033883,10.0867981693052,9.93933126684249,9.82648442897562,9.96253684483302,10.0098928409715,10.0771259107515
ENSMUSG00000027712,11.9074968817054,12.0201509218483,12.2745110065643,12.1542396022232,12.0672722103163,12.0641498122681
ENSMUSG00000039068,10.777956191451,10.4517297774796,10.4080247366334,10.5711776330836,10.5134684902157,10.626150133488
ENSMUSG00000027714,10.0264920961431,9.68274715029481,10.0332963572263,9.92609079512004,9.62537190783492,9.78436227122264
ENSMUSG00000039058,9.31950855342524,9.31950855342524,9.71035269198338,9.31950855342524,9.31950855342524,9.31950855342524
ENSMUSG00000027715,10.4250701790856,10.2699970004816,10.3286707590932,10.6391548237564,10.2774289062528,10.2281123842121
ENSMUSG00000033900,9.31950855342524,9.31950855342524,9.58428466790571,9.31950855342524,9.31950855342524,9.31950855342524
ENSMUSG00000039047,10.2263992881699,10.3509047722744,10.0899750026634,9.94518886424204,10.3987731734111,10.3016408687457
ENSMUSG00002075751,9.31950855342524,9.31950855342524,9.31950855342524,9.6256168449814,9.31950855342524,9.31950855342524
ENSMUSG00000037325,9.63041419169637,9.77581762447762,9.53595914781609,9.86001261235244,9.67565637389523,9.49444631907654
ENSMUSG00000038997,9.57420953635846,9.31950855342524,9.31950855342524,9.31950855342524,9.31950855342524,9.31950855342524
ENSMUSG00000039735,10.8812313812868,10.8618286892182,11.1609340021308,11.1703164172509,10.6262108014369,10.5966677543009
ENSMUSG00000106194,9.49718678710847,9.58798880936497,9.50296160123878,9.57311974219465,9.47213198698502,9.31950855342524
ENSMUSG00000106364,9.60567408403713,9.85975787399458,9.59694948446716,9.77825672171609,9.90157448085426,9.57040639875069
ENSMUSG00000027998,9.85841682334949,9.94162620141366,10.0539642353095,10.0285502892772,9.82693859205298,10.1951860054067
ENSMUSG00000027995,10.8501625403645,10.9392176941215,10.6639844099841,11.0546759341045,10.6699485519294,10.944450809179
ENSMUSG00000039234,10.508412105501,10.1827656604837,10.4491733136676,10.4617044514563,10.3555172921305,10.6686567474818
ENSMUSG00000038975,9.79979229032299,9.85340142389831,10.1343344424176,10.1011585558395,10.175204842298,9.82369564076764
ENSMUSG00000065738,9.40107865318166,9.38622134301218,9.48433988851301,9.31950855342524,9.31950855342524,9.52380074498062
ENSMUSG00000105820,9.31950855342524,9.31950855342524,9.31950855342524,9.31950855342524,9.61235581405633,9.31950855342524
ENSMUSG00000033767,10.1742180086559,10.3523719068589,10.3828039535865,9.8524968685731,10.4613352334962,10.2703403097059
ENSMUSG00000033752,9.31950855342524,9.31950855342524,9.31950855342524,9.31950855342524,9.58367157772101,9.5051260133417
ENSMUSG00000028114,9.66759763961256,9.68429915724551,9.95811217587742,9.957237471829,10.1859333790465,10.0163834819384
ENSMUSG00000062908,10.4324030785199,10.029645020265,10.1223141299739,9.80268522580225,10.1543733578124,9.90912404914498
ENSMUSG00000027978,9.31950855342524,9.31950855342524,9.31950855342524,9.63723562837479,9.31950855342524,9.43132638822238
ENSMUSG00000090114,9.31950855342524,9.54425465600588,9.50708206741048,9.31950855342524,9.31950855342524,9.31950855342524
ENSMUSG00000047583,9.56227352312957,9.40719343365974,9.31950855342524,9.31950855342524,9.47213198698502,9.31950855342524
ENSMUSG00000027993,9.91114903405028,9.81819345708449,9.8069232384489,9.56674094909179,9.73504034050639,10.1882885300293
ENSMUSG00000041842,9.56227352312957,9.46732981943577,9.5503164077979,9.31950855342524,9.31950855342524,9.55947094032431
ENSMUSG00000074513,9.55770052384723,9.55003419488958,9.56986077448059,9.60788831893963,9.31950855342524,9.76041166527057
ENSMUSG00000028199,9.67408990900909,9.55569537837115,9.49866495663261,9.31950855342524,9.49412207441204,9.31950855342524
ENSMUSG00000056498,9.75708150233182,9.88837533305995,9.97799280026376,9.65816782517071,9.62721518240117,9.94643433299157
ENSMUSG00000037270,11.5479009688048,11.4955840966712,11.3145418738875,11.4794992113983,11.533376003995,11.4602279689173
ENSMUSG00000028086,10.060874794995,10.0719420960785,9.99741298826509,10.3812755969095,10.2136460988132,9.90433888435342
ENSMUSG00000102919,9.85210693115368,9.5948929232631,9.63233207463998,9.83725420438415,10.175204842298,9.74309310671828
ENSMUSG00000085527,9.31950855342524,9.48854922527523,9.5326325992478,9.52277056687907,9.31950855342524,9.31950855342524
ENSMUSG00000053870,9.6623727350923,9.93702994246337,9.87241729677688,9.58768177465778,9.69643461760941,9.46295285750693
ENSMUSG00000045031,9.31950855342524,9.31950855342524,9.31950855342524,9.54461482101582,9.60859822419726,9.31950855342524
ENSMUSG00000037225,9.61123745196169,9.53632106024757,9.69922821022888,9.52015718030874,9.31950855342524,9.57040639875069
ENSMUSG00000028085,9.73186038941889,9.31950855342524,9.76056542544615,9.81384322674679,9.31950855342524,9.59152457657621
ENSMUSG00000028182,9.42435727535644,9.53632106024757,9.50296160123878,9.61581517590323,9.31950855342524,9.31950855342524
ENSMUSG00000051000,9.31950855342524,9.58450676145981,9.31950855342524,9.31950855342524,9.31950855342524,9.31950855342524
ENSMUSG00000050174,9.54676470734559,9.31950855342524,9.50708206741048,9.41273288801651,9.31950855342524,9.31950855342524
ENSMUSG00000040037,9.31950855342524,9.31950855342524,9.31950855342524,9.70592511678695,9.31950855342524,9.56315086426427
ENSMUSG00000027722,9.99600990743054,9.70879966872771,9.79696549045457,9.86597567885292,10.0581323100219,9.80222648798097
ENSMUSG00000106166,9.73429333711493,9.31950855342524,9.74886324018019,9.53996917776436,9.84876429125375,9.74309310671828
ENSMUSG00000105516,9.31950855342524,9.31950855342524,9.5487622221578,9.31950855342524,9.31950855342524,9.31950855342524
ENSMUSG00000028082,9.71216169263784,9.66392905777701,9.68292958611091,9.58356178279085,9.69471992673467,9.51007041876979
ENSMUSG00000049013,9.31950855342524,9.31950855342524,9.50708206741048,9.31950855342524,9.31950855342524,9.5557513379709
ENSMUSG00000044864,10.4882979438228,10.6125123735204,10.9769892152494,10.6297955231802,10.5611942457576,10.6806587971288
ENSMUSG00000028081,11.5533685877238,11.6637625898369,11.245247177328,11.3816223295637,11.5447232284862,11.4270527439133
ENSMUSG00000064984,9.31950855342524,9.57034324951376,9.31950855342524,9.31950855342524,9.31950855342524,9.31950855342524
ENSMUSG00000028180,10.4678063649891,10.2426021395067,10.3498221216939,10.4029774417641,10.5523609068918,10.5651592226933
ENSMUSG00000040016,9.31950855342524,9.61185151586808,9.31950855342524,9.62366552352523,9.53362607924642,9.57754243049687
ENSMUSG00000060798,9.60427678564689,9.51242542197451,9.67403944961912,9.70950310323049,9.7830216144721,9.31950855342524
ENSMUSG00000028080,9.99954945523898,9.95976040274459,10.3516153189353,10.3061506410919,10.3701314498504,10.0422127458648
ENSMUSG00000094392,9.40107865318166,9.43130241094546,9.5240242563093,9.42690090066151,9.38938745276683,9.56679492752925
ENSMUSG00000053819,11.9001657664239,11.6479766068022,11.7724871533189,11.66682798929,11.5857756694685,11.6446582984665
ENSMUSG00000106475,10.6998311570205,10.4280673857972,10.3885877818946,10.3676995434891,10.1643515150544,10.4091490104564
ENSMUSG00000104571,9.94293461022282,9.87605621377556,10.116243539129,9.63144496735154,10.1412379247481,9.80086589679071
ENSMUSG00000105586,9.8436170108549,9.76167701310093,9.85808113412722,10.0550110417893,9.8150554944216,9.89346885056645
ENSMUSG00000105774,9.31950855342524,9.5237582545918,9.49866495663261,9.61974952715731,9.31950855342524,9.31950855342524
ENSMUSG00000104906,9.56529048442993,9.51003266919235,9.31950855342524,9.31950855342524,9.57776997337469,9.60519698056523
ENSMUSG00000086679,9.31950855342524,9.31950855342524,9.62832568054919,9.31950855342524,9.31950855342524,9.31950855342524
ENSMUSG00000105378,9.87808171581583,9.60511552735648,10.0307826146977,9.957237471829,9.98471098729792,9.75467699337541
ENSMUSG00000105553,9.66889953014929,9.58798880936497,9.64424710882574,9.31950855342524,9.6104792890085,9.49444631907654
ENSMUSG00000025762,9.9081975512631,9.55569537837115,9.57712556918219,9.61186172488411,9.54038722027589,9.58282719335176
ENSMUSG00000028175,9.56828437175961,9.68274715029481,9.52752230815461,9.69511019497768,9.31950855342524,9.56679492752925
ENSMUSG00000049940,9.69837543746019,9.93818140590126,10.0112615857177,9.67311219672779,9.84155372738314,9.71646974740005
ENSMUSG00000054312,9.73186038941889,9.66392905777701,9.9071925591894,9.91637315913595,9.84444560975107,9.79677064294501
ENSMUSG00000038550,9.48501892637622,9.58450676145981,9.31950855342524,9.3909754724351,9.54038722027589,9.54817435320014
ENSMUSG00000038543,9.65051343816852,9.65278259251314,9.59275656509203,9.3909754724351,9.66332915211361,9.31950855342524
ENSMUSG00000015750,10.038386992243,9.92073831950578,9.98864110709864,10.0806906264565,10.1196113122753,9.96112333777644
ENSMUSG00000028173,10.4925634209676,10.8138597917283,10.5767746491044,10.2970498370171,10.4650370542645,10.6025118472581
ENSMUSG00000105990,9.47036006051501,9.63173131554764,9.58143267802042,9.5558720149837,9.38938745276683,9.64160716034249
ENSMUSG00000075903,9.31950855342524,9.31950855342524,9.31950855342524,9.5558720149837,9.31950855342524,9.51481085354851
ENSMUSG00000038526,9.31950855342524,9.31950855342524,9.61074592139311,9.31950855342524,9.31950855342524,9.31950855342524
ENSMUSG00000025764,10.3193141051091,10.2715850251536,10.2964221368486,10.6770962490734,10.8245347987071,10.2845465372503
ENSMUSG00000028076,9.58584607878235,9.57570265964,9.44990414036261,9.53035124426108,9.31950855342524,9.31950855342524
ENSMUSG00000032826,10.011822751118,9.92542604636234,9.66892300821604,9.76325065748103,9.61235581405633,9.92448581259269
ENSMUSG00000059834,9.78846166069118,9.73268314178606,9.84872999923184,9.77162016061772,9.83865155540608,9.84461641062253
ENSMUSG00000015749,10.5260998128611,10.4232731745984,10.0781345868667,10.2041496689511,10.4760679707023,10.1265739691576
ENSMUSG00000105445,9.4504702478329,9.31950855342524,9.53595914781609,9.31950855342524,9.31950855342524,9.31950855342524
ENSMUSG00000105822,9.65183832224665,9.31950855342524,9.31950855342524,9.31950855342524,9.31950855342524,9.31950855342524
ENSMUSG00000015745,10.4424762642557,10.4073720227479,10.6116541476594,10.4443340681269,10.5028107834648,10.4112341576935
ENSMUSG00000027968,9.90126911761225,9.9347221878076,9.64424710882574,9.83725420438415,10.0332015328183,10.1822114855257
ENSMUSG00000074506,9.55461683927678,9.73415550700129,9.43194793457205,9.56025945323983,9.60102635103375,9.517114845613
ENSMUSG00000015747,9.79414630652319,9.98188671736765,10.0265766263562,9.83107649681826,9.43546753048568,9.64807076318417
ENSMUSG00000015854,9.66629402054671,9.5914504524232,9.49866495663261,9.59786067647156,9.31950855342524,9.58806109872363
ENSMUSG00000038495,9.85946373686866,10.4156969763167,10.2019491613857,10.052638665617,10.0581323100219,9.74890415123033
ENSMUSG00000051278,9.97808584027506,9.80204611016458,9.91878313444361,10.2776666468827,9.75133117809328,10.0613387629731
ENSMUSG00000025766,9.80091688163896,9.90411725931147,9.79361943549472,9.57941074046522,9.54038722027589,9.60180418368534
ENSMUSG00000103952,9.53023048920338,9.55193337968081,9.31950855342524,9.31950855342524,9.31950855342524,9.31950855342524
ENSMUSG00000045934,9.57567883449463,9.5774756366284,9.72013264647773,9.53280263301796,9.59912085578065,9.54234768071608
ENSMUSG00000068856,9.94104269783821,9.82350612909245,10.1491400580273,9.97303562351336,10.0502773301631,10.0422127458648
ENSMUSG00000028028,10.268697565663,9.97310630798875,10.2380380594002,10.2367561405592,9.99799494905481,10.3593190000725
ENSMUSG00000089988,9.40107865318166,9.31950855342524,9.5669210779417,9.31950855342524,9.31950855342524,9.31950855342524
ENSMUSG00000104888,9.63850593906528,9.31950855342524,9.65731250774123,9.59583776970165,9.60859822419726,9.65449098814176
ENSMUSG00000105701,9.5435576245188,9.62844967485686,9.5579658880649,9.31950855342524,9.62352472730931,9.62524818961247
ENSMUSG00000059994,9.78617689261641,9.60342203022593,9.89937341698929,9.70592511678695,9.55333710464872,9.628543806825
ENSMUSG00000015943,9.31950855342524,9.49990162366085,9.60937779136297,9.31950855342524,9.59337197823492,9.5076260362881
ENSMUSG00000046688,9.98799126606921,10.0275783266292,10.0449311480778,9.96911403012725,10.1483342081281,10.0482981940497
ENSMUSG00000068854,9.38102076735453,9.71932420729322,9.31950855342524,9.59583776970165,9.55333710464872,9.66086896029146
ENSMUSG00000081058,9.4452446418382,9.45810906472918,9.40062946555803,9.45327283524136,9.45108912362696,9.64160716034249
ENSMUSG00000093577,9.55461683927678,9.31950855342524,9.51861801936997,9.53522097390995,9.5677717584666,9.5076260362881
ENSMUSG00000093553,9.58728317341914,9.53223447383133,9.65990455349012,9.31950855342524,9.31950855342524,9.31950855342524
ENSMUSG00000074238,10.2927205467532,9.85975787399458,10.1093648275365,10.2767342189726,10.1216933673402,9.98431837138617
ENSMUSG00000105804,9.57714365492914,9.76310169409687,9.61483607949983,9.50323840506537,9.86581370037809,9.56315086426427
ENSMUSG00000105447,9.57860414171624,9.31950855342524,9.31950855342524,9.31950855342524,9.31950855342524,9.31950855342524
ENSMUSG00000105550,9.41432446508129,9.49990162366085,9.43194793457205,9.31950855342524,9.67215006735015,9.76610827503747
ENSMUSG00000105008,9.31950855342524,9.57570265964,9.5326325992478,9.47454286193758,9.51413645736577,9.31950855342524
ENSMUSG00000050549,10.1135346522615,9.93702994246337,10.0457562384783,9.58562550290421,10.0525288617135,10.0309434578233
ENSMUSG00000048031,9.31950855342524,9.52805147591151,9.55186198591148,9.50323840506537,9.31950855342524,9.31950855342524
ENSMUSG00000091405,9.55923155775652,9.72081811171157,9.56544327161776,9.59177309151129,9.5757875156156,9.66245696049176
ENSMUSG00000103940,9.31950855342524,9.5948929232631,9.45881815060901,9.31950855342524,9.56165708209116,9.57754243049687
ENSMUSG00000093656,9.31950855342524,9.31950855342524,9.31950855342524,9.51477625411323,9.60102635103375,9.69828844717888
ENSMUSG00000027737,11.421434214551,11.5877769486365,10.7739225566871,11.5945036355904,11.5686162270001,11.5435859365838
ENSMUSG00000103907,9.95512784337942,9.91602370426667,9.75707134695331,10.3052442233441,9.82693859205298,9.47883127362256
ENSMUSG00000102895,9.63311942388756,9.57034324951376,9.73101355078495,9.60788831893963,9.8239839384656,9.67350153768776
ENSMUSG00000103745,9.64918672762233,9.60680514161419,9.6011163008029,9.59177309151129,9.52660565103739,9.31950855342524
ENSMUSG00000104068,10.2965625433529,10.050043721683,10.2313315841624,10.4451296284473,10.030898998391,10.1628508289642
ENSMUSG00000041220,9.89828173845501,9.52805147591151,9.93304517334169,9.63144496735154,9.73995894845083,9.66086896029146
ENSMUSG00000106092,9.31950855342524,9.51003266919235,9.31950855342524,9.31950855342524,9.54038722027589,9.31950855342524
ENSMUSG00000028017,9.55306351852952,9.68894044831138,9.54562626326505,9.66192534042825,9.31950855342524,9.31950855342524
ENSMUSG00000106447,9.31950855342524,9.31950855342524,9.55492890470531,9.31950855342524,9.31950855342524,9.31950855342524
ENSMUSG00000028101,9.73550736594385,9.60342203022593,9.89246980737397,9.72719167806975,9.65799823831903,9.72987842014468
ENSMUSG00000063273,10.8284391996147,10.5586836803337,10.8816795147562,10.8792063493974,11.0922600203218,10.8385930063217
ENSMUSG00000028100,9.5231740267112,9.31950855342524,9.31950855342524,9.55365577059442,9.31950855342524,9.31950855342524
ENSMUSG00000074604,9.77465856863699,9.31950855342524,9.78123416602658,9.62366552352523,9.31950855342524,9.48858089174891
ENSMUSG00000103527,9.40107865318166,9.40719343365974,9.31950855342524,9.31950855342524,9.31950855342524,9.6186190312795
ENSMUSG00000061143,9.89628407199229,9.85975787399458,10.0432786031827,9.68783242219962,9.79690241597306,9.84719419732013
ENSMUSG00000074603,9.31950855342524,9.31950855342524,9.56097547408467,9.31950855342524,9.31950855342524,9.31950855342524
ENSMUSG00000102732,9.31950855342524,9.55193337968081,9.6363208126762,9.46497640093308,9.5060255584829,9.31950855342524
ENSMUSG00000103284,9.49010882201301,9.56309133124534,9.31950855342524,9.31950855342524,9.49412207441204,9.31950855342524
ENSMUSG00000103484,9.31950855342524,9.31950855342524,9.57568161256197,9.31950855342524,9.31950855342524,9.31950855342524
ENSMUSG00000102786,9.55306351852952,9.31950855342524,9.31950855342524,9.55365577059442,9.31950855342524,9.31950855342524
ENSMUSG00000102147,9.31950855342524,9.57034324951376,9.31950855342524,9.54690402533668,9.31950855342524,9.31950855342524
ENSMUSG00000103784,9.52674143581051,9.62019154362486,9.59275656509203,9.58768177465778,9.31950855342524,9.55947094032431
ENSMUSG00000028099,10.0641574179965,10.4287505719399,9.97441313323466,10.117863488789,10.1463123018612,9.94529356608706
ENSMUSG00000102423,9.66759763961256,9.60849095831914,9.53595914781609,9.93159263533194,9.58367157772101,9.60519698056523
ENSMUSG00000104339,10.0048311862099,9.79932386403013,9.97799280026376,9.67496434775305,9.86581370037809,9.80899599964626
ENSMUSG00000104795,9.31950855342524,9.31950855342524,9.51105193521807,9.53996917776436,9.31950855342524,9.31950855342524
ENSMUSG00000102808,9.67796477895883,9.56309133124534,9.56247069879199,9.31950855342524,9.31950855342524,9.31950855342524
ENSMUSG00000041084,10.2940028379329,9.9148408089178,10.0781345868667,9.87189541595397,10.1926973325969,10.3644077176096
ENSMUSG00000105466,9.31950855342524,9.31950855342524,9.31950855342524,9.56674094909179,9.31950855342524,9.57398808987519
ENSMUSG00000044167,9.88114377889358,9.92542604636234,9.8145858500951,9.9769389253842,9.75776396191911,9.96224258617781
ENSMUSG00000102844,9.81207929891673,9.40719343365974,9.31950855342524,9.6256168449814,9.31950855342524,9.63182723460162
ENSMUSG00000028098,10.5500870100774,10.6415561914802,10.4029133750105,10.4153035188614,10.5866112337361,10.414700617847
ENSMUSG00000038304,9.57567883449463,9.5237582545918,9.31950855342524,9.31950855342524,9.55122223777233,9.61528470720884
ENSMUSG00000062006,10.2561321620219,10.2059645986444,9.89839074941413,10.1514388843897,10.4746035936294,10.2314264104855
ENSMUSG00000105769,9.31950855342524,9.31950855342524,9.68545488702426,9.63723562837479,9.49412207441204,9.31950855342524
ENSMUSG00000087223,9.31950855342524,9.31950855342524,9.31950855342524,9.53996917776436,9.31950855342524,9.56679492752925
ENSMUSG00000028096,10.0425956733406,10.0787964493535,9.92926605160934,9.82641237083222,10.1898044432139,9.88121894422327
ENSMUSG00000027742,9.80763245838372,9.7559545243559,9.84348818282388,9.874839235243,9.90157448085426,10.1574998379722
ENSMUSG00000049908,9.31950855342524,9.31950855342524,9.31950855342524,9.62366552352523,9.31950855342524,9.31950855342524
ENSMUSG00000048332,9.56977320258861,9.31950855342524,9.31950855342524,9.31950855342524,9.31950855342524,9.31950855342524
ENSMUSG00000027985,9.31950855342524,9.31950855342524,9.31950855342524,9.59583776970165,9.31950855342524,9.31950855342524
ENSMUSG00000028093,10.0196202393685,9.79932386403013,9.86834692731123,9.72719167806975,9.85591162273851,9.70893641959391
ENSMUSG00000042997,10.7593548134385,10.7138535770526,10.6896762425957,10.4467190210308,10.7341761150425,10.6637085920787
ENSMUSG00000085174,9.73550736594385,9.54812190582847,9.49866495663261,9.60788831893963,9.31950855342524,9.31950855342524
ENSMUSG00000027984,9.72329368674084,9.72825170208394,10.0223499034275,10.0679449284436,9.87975397409409,9.64967983771496
ENSMUSG00000049504,10.2345988379219,10.2269519826054,10.4057559730987,9.97042327268949,10.2783107829611,10.0820017859389
ENSMUSG00000038256,9.74275732832863,10.0337635499308,9.85393831833664,9.68233821416591,9.71341510720546,10.1848207507532
ENSMUSG00000037016,9.48501892637622,9.31950855342524,9.31950855342524,9.31950855342524,9.31950855342524,9.5363684098046
ENSMUSG00000028032,9.58296092337047,9.62350427028567,9.9753094848545,9.79137443117555,9.8961737537419,9.84590632285826
ENSMUSG00000105973,9.31950855342524,9.50252943895229,9.38064074088303,9.31950855342524,9.31950855342524,9.56679492752925
ENSMUSG00000027746,10.0526137582677,10.3762900604777,9.99653988930089,9.99618791754918,9.65442803272725,10.1394351561854
ENSMUSG00000028029,9.82309221148606,9.88469909161041,9.77782428920956,9.83417119209711,9.63272213819774,9.63182723460162
ENSMUSG00000028030,10.7693144741889,10.4748923295171,10.55172625729,10.508473292044,10.5400105869728,10.3077860741783
ENSMUSG00000105719,9.31950855342524,9.31950855342524,9.56395988587821,9.31950855342524,9.64001322839227,9.31950855342524
ENSMUSG00000105691,9.56529048442993,9.54425465600588,9.38064074088303,9.75479841738667,9.31950855342524,9.5025648678045
ENSMUSG00000106499,9.60006860709719,9.31950855342524,9.31950855342524,9.62756381458638,9.31950855342524,9.31950855342524
ENSMUSG00000103766,9.38102076735453,9.31950855342524,9.31950855342524,9.31950855342524,9.31950855342524,9.57040639875069
ENSMUSG00000027878,11.0875827337093,11.4290469902121,11.3638608353934,11.2717193399195,11.0918382008194,11.3244906341681
ENSMUSG00000105728,9.68438908573794,9.55193337968081,9.68545488702426,9.83725420438415,9.71845051450392,9.55198757416385
ENSMUSG00000028018,9.70717153733804,9.67807632651872,9.64556168988665,9.70950310323049,9.48026145452944,9.31950855342524
ENSMUSG00000105259,9.40107865318166,9.31950855342524,9.31950855342524,9.31950855342524,9.31950855342524,9.57931001410532
ENSMUSG00000105217,9.31950855342524,9.31950855342524,9.31950855342524,9.31950855342524,9.52660565103739,9.56315086426427
ENSMUSG00000001416,10.4639893611638,10.2563949417754,10.3605357493244,10.351349241262,10.512053467097,10.4521275213709
ENSMUSG00000028016,10.0333093111175,10.3165775397845,10.3799003263668,10.1482431037721,10.2108164655866,10.1574998379722
ENSMUSG00000001418,10.2236505557879,10.9231975821988,10.3311099585205,10.5241211911656,10.4877128858021,10.3986631738121
ENSMUSG00000028013,9.69584741212005,9.60172455960519,9.71769720373959,9.61581517590323,9.79230116179678,9.66086896029146
ENSMUSG00000001415,10.4073842480454,10.327896671626,10.2440345583317,10.2386973009454,10.2524126708317,10.0732056783143
ENSMUSG00000040943,11.1647618033618,11.1764987255326,11.474031851679,11.609611257883,11.4060296835189,11.272138778794
ENSMUSG00000074489,9.31950855342524,9.31950855342524,9.31950855342524,9.58356178279085,9.31950855342524,9.31950855342524
ENSMUSG00000004233,9.63850593906528,9.40719343365974,9.76404533133175,9.97823599564508,9.41088772095411,9.74745497272447
ENSMUSG00000105472,9.5231740267112,9.31950855342524,9.66248973706811,9.61974952715731,9.61981839440247,9.62194005406462
ENSMUSG00000106197,9.31950855342524,9.31950855342524,9.54562626326505,9.31950855342524,9.56978941515866,9.70742252861203
ENSMUSG00000028066,9.81870477283015,9.9124698904731,9.60525861126608,9.53760898179315,9.63089024433595,9.64322719947349
ENSMUSG00000080832,9.40107865318166,9.54812190582847,9.43194793457205,9.31950855342524,9.49724271982286,9.43968827337821
ENSMUSG00000105559,9.31950855342524,9.31950855342524,9.31950855342524,9.59177309151129,9.31950855342524,9.31950855342524
